TotalTime,ReviewCount,Calories,SugarContent,ProteinContent,RecipeServings,Rating,predictionBasedOnText,predictionBasedOnImage,IngredientCount,InstructionCount
135,15,103.6,0.4,3.3,12.0,5,5,5,5,14
135,15,103.6,0.4,3.3,12.0,5,5,5,5,14
135,15,103.6,0.4,3.3,12.0,4,4,1,5,14
135,15,103.6,0.4,3.3,12.0,5,5,5,5,14
135,15,103.6,0.4,3.3,12.0,3,4,3,5,14
135,15,103.6,0.4,3.3,12.0,5,5,5,5,14
60,3,159.0,0.5,5.0,12.0,5,5,5,9,14
60,3,159.0,0.5,5.0,12.0,5,5,5,9,14
60,3,159.0,0.5,5.0,12.0,5,5,5,9,14
30,7,95.3,8.3,1.1,30.0,5,5,5,11,3
30,7,95.3,8.3,1.1,30.0,5,5,4,11,3
30,7,95.3,8.3,1.1,30.0,5,5,5,11,3
30,7,95.3,8.3,1.1,30.0,5,5,5,11,3
30,7,95.3,8.3,1.1,30.0,5,5,5,11,3
30,7,95.3,8.3,1.1,30.0,5,5,2,11,3
30,7,95.3,8.3,1.1,30.0,5,4,5,11,3
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,3,5,10
170,37,104.4,0.1,2.8,20.0,0,5,0,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,3,5,10
170,37,104.4,0.1,2.8,20.0,5,5,1,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,0,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,0,3,4,5,10
170,37,104.4,0.1,2.8,20.0,4,4,4,5,10
170,37,104.4,0.1,2.8,20.0,4,4,4,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,2,5,10
170,37,104.4,0.1,2.8,20.0,0,5,0,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,0,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,4,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,0,0,0,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,0,0,3,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
170,37,104.4,0.1,2.8,20.0,5,5,5,5,10
140,14,196.7,5.1,3.5,4.0,5,5,5,12,10
140,14,196.7,5.1,3.5,4.0,5,5,5,12,10
140,14,196.7,5.1,3.5,4.0,5,5,5,12,10
140,14,196.7,5.1,3.5,4.0,5,5,5,12,10
140,14,196.7,5.1,3.5,4.0,5,5,2,12,10
140,14,196.7,5.1,3.5,4.0,5,5,5,12,10
140,14,196.7,5.1,3.5,4.0,5,5,5,12,10
140,14,196.7,5.1,3.5,4.0,5,5,5,12,10
140,14,196.7,5.1,3.5,4.0,5,5,5,12,10
140,14,196.7,5.1,3.5,4.0,5,4,3,12,10
140,14,196.7,5.1,3.5,4.0,5,5,5,12,10
140,14,196.7,5.1,3.5,4.0,5,5,5,12,10
140,14,196.7,5.1,3.5,4.0,5,5,5,12,10
140,14,196.7,5.1,3.5,4.0,5,5,5,12,10
45,7,282.0,18.5,2.7,24.0,4,4,4,9,6
45,7,282.0,18.5,2.7,24.0,5,5,5,9,6
45,7,282.0,18.5,2.7,24.0,5,5,5,9,6
45,7,282.0,18.5,2.7,24.0,5,5,5,9,6
45,7,282.0,18.5,2.7,24.0,5,5,5,9,6
45,7,282.0,18.5,2.7,24.0,5,5,5,9,6
45,7,282.0,18.5,2.7,24.0,3,2,3,9,6
35,20,194.4,13.8,4.0,12.0,5,5,5,8,6
35,20,194.4,13.8,4.0,12.0,0,5,0,8,6
35,20,194.4,13.8,4.0,12.0,5,5,1,8,6
35,20,194.4,13.8,4.0,12.0,0,0,0,8,6
35,20,194.4,13.8,4.0,12.0,5,5,5,8,6
35,20,194.4,13.8,4.0,12.0,5,5,5,8,6
35,20,194.4,13.8,4.0,12.0,5,5,5,8,6
35,20,194.4,13.8,4.0,12.0,5,5,5,8,6
35,20,194.4,13.8,4.0,12.0,5,5,5,8,6
35,20,194.4,13.8,4.0,12.0,5,5,5,8,6
35,20,194.4,13.8,4.0,12.0,5,5,5,8,6
35,20,194.4,13.8,4.0,12.0,5,5,5,8,6
35,20,194.4,13.8,4.0,12.0,5,5,5,8,6
35,20,194.4,13.8,4.0,12.0,5,5,5,8,6
35,20,194.4,13.8,4.0,12.0,5,5,5,8,6
35,20,194.4,13.8,4.0,12.0,0,5,5,8,6
35,20,194.4,13.8,4.0,12.0,5,4,5,8,6
35,20,194.4,13.8,4.0,12.0,5,5,2,8,6
35,20,194.4,13.8,4.0,12.0,5,5,5,8,6
35,20,194.4,13.8,4.0,12.0,5,5,5,8,6
65,3,361.4,26.3,3.3,8.0,5,5,5,3,9
65,3,361.4,26.3,3.3,8.0,5,5,5,3,9
65,3,361.4,26.3,3.3,8.0,5,5,5,3,9
20,3,785.0,2.8,45.6,1.0,5,5,5,3,6
20,3,785.0,2.8,45.6,1.0,5,5,2,3,6
20,3,785.0,2.8,45.6,1.0,4,4,0,3,6
17,8,494.6,4.5,20.7,2.0,4,5,4,8,11
17,8,494.6,4.5,20.7,2.0,5,5,5,8,11
17,8,494.6,4.5,20.7,2.0,5,5,5,8,11
17,8,494.6,4.5,20.7,2.0,5,5,0,8,11
17,8,494.6,4.5,20.7,2.0,5,5,5,8,11
17,8,494.6,4.5,20.7,2.0,5,5,5,8,11
17,8,494.6,4.5,20.7,2.0,5,5,5,8,11
17,8,494.6,4.5,20.7,2.0,5,5,0,8,11
25,3,211.6,17.4,4.8,12.0,4,5,4,11,8
25,3,211.6,17.4,4.8,12.0,2,2,2,11,8
25,3,211.6,17.4,4.8,12.0,5,5,3,11,8
45,1,277.2,16.3,5.2,10.0,4,4,4,6,9
25,5,248.7,12.4,4.1,12.0,4,5,4,9,9
25,5,248.7,12.4,4.1,12.0,4,5,4,9,9
25,5,248.7,12.4,4.1,12.0,5,5,5,9,9
25,5,248.7,12.4,4.1,12.0,5,5,5,9,9
25,5,248.7,12.4,4.1,12.0,5,5,5,9,9
43,7,70.5,4.2,0.9,48.0,5,5,4,8,6
43,7,70.5,4.2,0.9,48.0,5,5,1,8,6
43,7,70.5,4.2,0.9,48.0,5,5,5,8,6
43,7,70.5,4.2,0.9,48.0,5,5,4,8,6
43,7,70.5,4.2,0.9,48.0,5,5,5,8,6
43,7,70.5,4.2,0.9,48.0,5,5,5,8,6
43,7,70.5,4.2,0.9,48.0,3,3,3,8,6
100,1,488.8,51.3,7.2,12.0,5,5,5,7,6
35,9,227.0,2.7,20.0,6.0,5,4,1,8,10
35,9,227.0,2.7,20.0,6.0,4,5,4,8,10
35,9,227.0,2.7,20.0,6.0,5,5,5,8,10
35,9,227.0,2.7,20.0,6.0,4,4,4,8,10
35,9,227.0,2.7,20.0,6.0,3,3,1,8,10
35,9,227.0,2.7,20.0,6.0,4,4,4,8,10
35,9,227.0,2.7,20.0,6.0,0,0,0,8,10
35,9,227.0,2.7,20.0,6.0,4,4,4,8,10
35,9,227.0,2.7,20.0,6.0,0,0,0,8,10
75,2,427.3,3.3,18.7,6.0,5,5,5,5,7
75,2,427.3,3.3,18.7,6.0,5,5,5,5,7
135,23,127.4,1.3,3.7,16.0,4,5,4,7,8
135,23,127.4,1.3,3.7,16.0,5,5,5,7,8
135,23,127.4,1.3,3.7,16.0,5,5,5,7,8
135,23,127.4,1.3,3.7,16.0,4,4,0,7,8
135,23,127.4,1.3,3.7,16.0,5,5,0,7,8
135,23,127.4,1.3,3.7,16.0,5,5,0,7,8
135,23,127.4,1.3,3.7,16.0,4,4,4,7,8
135,23,127.4,1.3,3.7,16.0,5,5,5,7,8
135,23,127.4,1.3,3.7,16.0,5,5,5,7,8
135,23,127.4,1.3,3.7,16.0,5,4,2,7,8
135,23,127.4,1.3,3.7,16.0,5,5,1,7,8
135,23,127.4,1.3,3.7,16.0,0,5,0,7,8
135,23,127.4,1.3,3.7,16.0,5,5,4,7,8
135,23,127.4,1.3,3.7,16.0,4,4,4,7,8
135,23,127.4,1.3,3.7,16.0,0,5,0,7,8
135,23,127.4,1.3,3.7,16.0,4,5,4,7,8
135,23,127.4,1.3,3.7,16.0,5,5,5,7,8
135,23,127.4,1.3,3.7,16.0,1,1,1,7,8
135,23,127.4,1.3,3.7,16.0,0,0,4,7,8
135,23,127.4,1.3,3.7,16.0,5,5,5,7,8
135,23,127.4,1.3,3.7,16.0,0,5,0,7,8
135,23,127.4,1.3,3.7,16.0,5,5,5,7,8
135,23,127.4,1.3,3.7,16.0,5,5,5,7,8
105,5,506.2,5.4,22.9,8.0,5,5,3,12,6
105,5,506.2,5.4,22.9,8.0,5,5,5,12,6
105,5,506.2,5.4,22.9,8.0,5,5,4,12,6
105,5,506.2,5.4,22.9,8.0,5,5,0,12,6
105,5,506.2,5.4,22.9,8.0,4,4,0,12,6
188,1,536.7,39.5,6.8,12.0,5,5,3,7,38
28,3,428.9,1.5,13.2,4.0,5,5,4,5,5
28,3,428.9,1.5,13.2,4.0,5,5,5,5,5
28,3,428.9,1.5,13.2,4.0,0,0,0,5,5
45,2,196.1,7.8,28.6,5.0,5,5,5,10,2
45,2,196.1,7.8,28.6,5.0,5,5,5,10,2
65,4,492.3,56.5,5.4,12.0,3,3,3,13,5
65,4,492.3,56.5,5.4,12.0,5,4,5,13,5
65,4,492.3,56.5,5.4,12.0,5,5,5,13,5
65,4,492.3,56.5,5.4,12.0,4,4,4,13,5
70,2,402.2,40.6,6.0,8.0,5,5,5,12,4
70,2,402.2,40.6,6.0,8.0,4,5,4,12,4
55,4,155.8,15.8,1.6,20.0,5,5,5,6,6
55,4,155.8,15.8,1.6,20.0,5,5,5,6,6
55,4,155.8,15.8,1.6,20.0,5,5,5,6,6
55,4,155.8,15.8,1.6,20.0,5,5,1,6,6
20,1,548.6,8.4,33.8,4.0,3,3,3,7,7
13,6,147.5,6.2,4.0,12.0,5,5,4,10,2
13,6,147.5,6.2,4.0,12.0,5,5,5,10,2
13,6,147.5,6.2,4.0,12.0,4,4,4,10,2
13,6,147.5,6.2,4.0,12.0,4,4,4,10,2
13,6,147.5,6.2,4.0,12.0,5,5,5,10,2
13,6,147.5,6.2,4.0,12.0,5,5,5,10,2
130,5,281.2,19.3,4.7,12.0,5,5,5,12,4
130,5,281.2,19.3,4.7,12.0,5,5,4,12,4
130,5,281.2,19.3,4.7,12.0,5,5,4,12,4
130,5,281.2,19.3,4.7,12.0,5,5,5,12,4
130,5,281.2,19.3,4.7,12.0,5,5,5,12,4
95,11,91.3,1.9,2.2,22.0,4,4,4,8,2
95,11,91.3,1.9,2.2,22.0,5,5,5,8,2
95,11,91.3,1.9,2.2,22.0,5,5,5,8,2
95,11,91.3,1.9,2.2,22.0,5,5,3,8,2
95,11,91.3,1.9,2.2,22.0,5,5,5,8,2
95,11,91.3,1.9,2.2,22.0,5,5,1,8,2
95,11,91.3,1.9,2.2,22.0,5,5,5,8,2
95,11,91.3,1.9,2.2,22.0,5,5,5,8,2
95,11,91.3,1.9,2.2,22.0,5,5,5,8,2
95,11,91.3,1.9,2.2,22.0,5,5,5,8,2
95,11,91.3,1.9,2.2,22.0,5,5,5,8,2
60,4,271.3,6.5,11.5,6.0,5,5,4,6,6
60,4,271.3,6.5,11.5,6.0,5,5,5,6,6
60,4,271.3,6.5,11.5,6.0,4,4,2,6,6
60,4,271.3,6.5,11.5,6.0,5,5,5,6,6
20,2,280.4,28.6,6.7,5.0,5,5,3,4,2
20,2,280.4,28.6,6.7,5.0,5,5,5,4,2
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,0,5,0,12,5
70,75,336.3,25.9,4.6,8.0,5,5,1,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,4,4,1,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,4,5,4,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,4,4,4,12,5
70,75,336.3,25.9,4.6,8.0,4,5,3,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,3,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,0,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,0,5,0,12,5
70,75,336.3,25.9,4.6,8.0,5,5,0,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,0,0,0,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,3,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,2,3,2,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,3,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,0,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,4,4,2,12,5
70,75,336.3,25.9,4.6,8.0,2,2,2,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,3,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,3,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,0,4,0,12,5
70,75,336.3,25.9,4.6,8.0,4,4,4,12,5
70,75,336.3,25.9,4.6,8.0,5,5,0,12,5
70,75,336.3,25.9,4.6,8.0,0,5,0,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,5,5,5,12,5
70,75,336.3,25.9,4.6,8.0,4,4,4,12,5
210,19,125.2,0.1,3.6,20.0,5,5,5,7,13
210,19,125.2,0.1,3.6,20.0,5,5,5,7,13
210,19,125.2,0.1,3.6,20.0,5,5,5,7,13
210,19,125.2,0.1,3.6,20.0,5,5,5,7,13
210,19,125.2,0.1,3.6,20.0,5,5,5,7,13
210,19,125.2,0.1,3.6,20.0,5,5,5,7,13
210,19,125.2,0.1,3.6,20.0,5,5,4,7,13
210,19,125.2,0.1,3.6,20.0,4,4,4,7,13
210,19,125.2,0.1,3.6,20.0,5,5,5,7,13
210,19,125.2,0.1,3.6,20.0,4,5,4,7,13
210,19,125.2,0.1,3.6,20.0,5,5,5,7,13
210,19,125.2,0.1,3.6,20.0,5,5,5,7,13
210,19,125.2,0.1,3.6,20.0,0,5,0,7,13
210,19,125.2,0.1,3.6,20.0,5,5,5,7,13
210,19,125.2,0.1,3.6,20.0,4,4,4,7,13
210,19,125.2,0.1,3.6,20.0,5,5,5,7,13
210,19,125.2,0.1,3.6,20.0,5,5,5,7,13
210,19,125.2,0.1,3.6,20.0,4,4,4,7,13
210,19,125.2,0.1,3.6,20.0,0,5,3,7,13
20,4,45.9,5.0,3.6,75.0,5,5,1,12,4
20,4,45.9,5.0,3.6,75.0,5,5,5,12,4
20,4,45.9,5.0,3.6,75.0,0,5,0,12,4
20,4,45.9,5.0,3.6,75.0,5,5,5,12,4
55,2,98.9,1.3,2.0,48.0,3,3,3,9,14
55,2,98.9,1.3,2.0,48.0,5,5,5,9,14
25,6,233.9,9.8,31.8,4.0,5,5,4,4,8
25,6,233.9,9.8,31.8,4.0,5,5,5,4,8
25,6,233.9,9.8,31.8,4.0,4,4,4,4,8
25,6,233.9,9.8,31.8,4.0,4,5,4,4,8
25,6,233.9,9.8,31.8,4.0,5,5,2,4,8
25,6,233.9,9.8,31.8,4.0,5,5,2,4,8
80,2,24.5,4.8,0.5,8.0,5,5,0,5,2
80,2,24.5,4.8,0.5,8.0,5,5,5,5,2
25,1,76.6,4.5,1.5,16.0,4,4,4,3,8
65,13,722.5,8.4,39.4,4.0,5,5,5,9,9
65,13,722.5,8.4,39.4,4.0,5,5,5,9,9
65,13,722.5,8.4,39.4,4.0,5,5,5,9,9
65,13,722.5,8.4,39.4,4.0,5,5,5,9,9
65,13,722.5,8.4,39.4,4.0,5,5,5,9,9
65,13,722.5,8.4,39.4,4.0,4,5,0,9,9
65,13,722.5,8.4,39.4,4.0,5,5,5,9,9
65,13,722.5,8.4,39.4,4.0,4,4,4,9,9
65,13,722.5,8.4,39.4,4.0,4,4,5,9,9
65,13,722.5,8.4,39.4,4.0,5,5,5,9,9
65,13,722.5,8.4,39.4,4.0,4,3,4,9,9
65,13,722.5,8.4,39.4,4.0,4,4,4,9,9
65,13,722.5,8.4,39.4,4.0,5,5,5,9,9
70,9,190.4,16.3,3.0,16.0,0,5,0,10,2
70,9,190.4,16.3,3.0,16.0,5,5,5,10,2
70,9,190.4,16.3,3.0,16.0,5,5,5,10,2
70,9,190.4,16.3,3.0,16.0,5,5,5,10,2
70,9,190.4,16.3,3.0,16.0,5,5,5,10,2
70,9,190.4,16.3,3.0,16.0,0,5,3,10,2
70,9,190.4,16.3,3.0,16.0,5,5,5,10,2
70,9,190.4,16.3,3.0,16.0,0,5,0,10,2
70,9,190.4,16.3,3.0,16.0,5,5,5,10,2
30,1,28.2,4.1,1.0,10.0,4,4,4,11,4
20,4,361.2,22.9,1.7,4.0,5,4,5,11,1
20,4,361.2,22.9,1.7,4.0,4,4,4,11,1
20,4,361.2,22.9,1.7,4.0,5,5,5,11,1
20,4,361.2,22.9,1.7,4.0,0,5,1,11,1
80,6,162.5,2.3,4.1,10.0,5,5,5,9,3
80,6,162.5,2.3,4.1,10.0,5,5,1,9,3
80,6,162.5,2.3,4.1,10.0,5,5,1,9,3
80,6,162.5,2.3,4.1,10.0,5,5,5,9,3
80,6,162.5,2.3,4.1,10.0,5,5,5,9,3
80,6,162.5,2.3,4.1,10.0,5,5,5,9,3
48,1,160.7,18.7,2.3,20.0,5,5,5,17,11
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,4,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,0,8,5
20,62,355.6,26.9,19.2,1.0,4,4,4,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,3,3,3,8,5
20,62,355.6,26.9,19.2,1.0,5,5,2,8,5
20,62,355.6,26.9,19.2,1.0,2,1,2,8,5
20,62,355.6,26.9,19.2,1.0,5,5,0,8,5
20,62,355.6,26.9,19.2,1.0,5,4,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,0,8,5
20,62,355.6,26.9,19.2,1.0,4,4,0,8,5
20,62,355.6,26.9,19.2,1.0,5,5,3,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,4,4,4,8,5
20,62,355.6,26.9,19.2,1.0,4,5,4,8,5
20,62,355.6,26.9,19.2,1.0,4,4,4,8,5
20,62,355.6,26.9,19.2,1.0,4,4,4,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,3,5,3,8,5
20,62,355.6,26.9,19.2,1.0,4,4,4,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,4,4,4,8,5
20,62,355.6,26.9,19.2,1.0,4,5,4,8,5
20,62,355.6,26.9,19.2,1.0,4,5,4,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,2,3,2,8,5
20,62,355.6,26.9,19.2,1.0,5,5,2,8,5
20,62,355.6,26.9,19.2,1.0,4,5,4,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,0,0,0,8,5
20,62,355.6,26.9,19.2,1.0,3,3,3,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,3,3,2,8,5
20,62,355.6,26.9,19.2,1.0,5,5,3,8,5
20,62,355.6,26.9,19.2,1.0,2,3,2,8,5
20,62,355.6,26.9,19.2,1.0,3,3,3,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,4,3,4,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,3,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,5,5,5,8,5
20,62,355.6,26.9,19.2,1.0,3,3,3,8,5
20,62,355.6,26.9,19.2,1.0,0,4,0,8,5
30,2,251.6,1.8,32.4,6.0,5,5,5,9,5
30,2,251.6,1.8,32.4,6.0,5,5,5,9,5
8,2,194.8,26.8,3.0,30.0,5,5,3,4,3
8,2,194.8,26.8,3.0,30.0,5,5,5,4,3
14,1,481.5,3.8,21.6,6.0,4,4,4,9,11
25,4,24.9,4.8,0.1,24.0,5,5,5,2,3
25,4,24.9,4.8,0.1,24.0,5,5,5,2,3
25,4,24.9,4.8,0.1,24.0,5,5,5,2,3
25,4,24.9,4.8,0.1,24.0,5,5,5,2,3
135,3,119.4,0.9,11.1,12.0,5,5,5,11,8
135,3,119.4,0.9,11.1,12.0,5,5,5,11,8
135,3,119.4,0.9,11.1,12.0,5,5,5,11,8
20,31,104.0,0.4,7.1,12.0,5,5,5,8,4
20,31,104.0,0.4,7.1,12.0,4,4,4,8,4
20,31,104.0,0.4,7.1,12.0,5,5,0,8,4
20,31,104.0,0.4,7.1,12.0,5,5,5,8,4
20,31,104.0,0.4,7.1,12.0,4,4,4,8,4
20,31,104.0,0.4,7.1,12.0,5,5,5,8,4
20,31,104.0,0.4,7.1,12.0,4,5,4,8,4
20,31,104.0,0.4,7.1,12.0,5,5,5,8,4
20,31,104.0,0.4,7.1,12.0,5,5,1,8,4
20,31,104.0,0.4,7.1,12.0,4,4,4,8,4
20,31,104.0,0.4,7.1,12.0,5,5,5,8,4
20,31,104.0,0.4,7.1,12.0,5,5,1,8,4
20,31,104.0,0.4,7.1,12.0,5,5,5,8,4
20,31,104.0,0.4,7.1,12.0,5,5,5,8,4
20,31,104.0,0.4,7.1,12.0,5,5,5,8,4
20,31,104.0,0.4,7.1,12.0,5,5,5,8,4
20,31,104.0,0.4,7.1,12.0,5,5,5,8,4
20,31,104.0,0.4,7.1,12.0,4,4,4,8,4
20,31,104.0,0.4,7.1,12.0,4,4,4,8,4
20,31,104.0,0.4,7.1,12.0,0,0,0,8,4
20,31,104.0,0.4,7.1,12.0,2,1,5,8,4
20,31,104.0,0.4,7.1,12.0,5,5,5,8,4
20,31,104.0,0.4,7.1,12.0,5,5,5,8,4
20,31,104.0,0.4,7.1,12.0,5,5,5,8,4
20,31,104.0,0.4,7.1,12.0,5,5,0,8,4
20,31,104.0,0.4,7.1,12.0,2,2,3,8,4
20,31,104.0,0.4,7.1,12.0,4,4,3,8,4
20,31,104.0,0.4,7.1,12.0,4,4,4,8,4
20,31,104.0,0.4,7.1,12.0,4,5,4,8,4
20,31,104.0,0.4,7.1,12.0,0,0,0,8,4
20,31,104.0,0.4,7.1,12.0,4,4,5,8,4
33,3,130.7,10.7,2.8,12.0,0,1,0,5,5
33,3,130.7,10.7,2.8,12.0,5,5,5,5,5
33,3,130.7,10.7,2.8,12.0,5,5,5,5,5
21,63,97.3,0.5,12.8,4.0,5,5,4,6,7
21,63,97.3,0.5,12.8,4.0,4,4,4,6,7
21,63,97.3,0.5,12.8,4.0,5,5,5,6,7
21,63,97.3,0.5,12.8,4.0,5,5,5,6,7
